Filename;Index;DataIndex;Time (s);Current applied (A);WE(1).Current (A);WE(1).Potential (V);Discharge capacity (Ah);Σ Capacity (Ah);Normalized WE.Current;Normalized Discharge capacity;Normalized Σ Capacity;Cycle
;540;542;10,79871262;-6,19999918853864E-05;-6,1806189478375E-05;0,772789478302002;3,06929261266002E-10;8,89093401686599E-08;-0,498437011922379;2,47523597795163E-06;0,000717010807811773;0
;541;543;10,79971262;-6,19999918853864E-05;-6,18370249867439E-05;0,765749454498291;3,24106205577361E-10;8,88921689086904E-08;-0,498685685376967;2,61375972239807E-06;0,000716872329908794;0
;542;544;10,80071262;-6,19999918853864E-05;-6,17940531810746E-05;0,759053230285645;3,41271212770759E-10;8,88750057331183E-08;-0,498339138557053;2,75218719976418E-06;0,000716733917202567;0
;543;545;10,80171262;-6,19999918853864E-05;-6,17918121861294E-05;0,752450942993164;3,58435588370614E-10;8,88578425575462E-08;-0,498321066017172;2,89060958363398E-06;0,00071659550449634;0
;544;546;10,80271262;-6,19999918853864E-05;-6,18713384028524E-05;0,745959281921387;3,75622069744471E-10;8,88406632131793E-08;-0,498962406474616;3,02921023987476E-06;0,000716456961396608;0
;545;547;10,80371262;-6,19999918853864E-05;-6,1795290093869E-05;0,739880561828613;3,92787424314318E-10;8,88235000376072E-08;-0,498349113660234;3,16764051866385E-06;0,000716318548690381;0
;546;548;10,80471262;-6,19999918853864E-05;-6,18395570199937E-05;0,733749389648438;4,09965063378574E-10;8,88063287776377E-08;-0,498706104999949;3,30616986595624E-06;0,000716180070787401;0
;547;549;10,80571262;-6,19999918853864E-05;-6,18315680185333E-05;0,727815628051758;4,2714049186543E-10;8,87891575176683E-08;-0,498641677568817;3,44468138601153E-06;0,000716041592884422;0
;548;550;10,80671262;-6,19999918853864E-05;-6,18032499914989E-05;0,722098827362061;4,44308057012677E-10;8,87719943420961E-08;-0,498413306383056;3,58312949203772E-06;0,000715903180178195;0
;549;551;10,80771262;-6,19999918853864E-05;-6,18358317296952E-05;0,716381072998047;4,61484653947587E-10;8,87548230821267E-08;-0,498676062336252;3,72165043506119E-06;0,000715764702275215;0
;550;552;10,80871262;-6,19999918853864E-05;-6,17733458057046E-05;0,711032390594482;4,78643913639745E-10;8,87376679909519E-08;-0,498172143594392;3,86003156161085E-06;0,000715626354765741;0
;551;553;10,80971262;-6,19999918853864E-05;-6,18722260696813E-05;0,705442905426025;4,95830616071342E-10;8,87204886465851E-08;-0,498969565078075;3,99863400057534E-06;0,000715487811666009;0
;552;554;10,81071262;-6,19999918853864E-05;-6,180236232467E-05;0,700314998626709;5,12997928581171E-10;8,8703325471013E-08;-0,498406147779596;4,137080069203E-06;0,000715349398959782;0
;553;555;10,81171262;-6,19999918853864E-05;-6,18760968791321E-05;0,694992065429688;5,30185704721791E-10;8,86861380422488E-08;-0,499000781283323;4,27569116711122E-06;0,000715210790663297;0
;554;556;10,81271262;-6,19999918853864E-05;-6,18508638581261E-05;0,689966678619385;5,47366438594407E-10;8,8668958697882E-08;-0,498797289178436;4,41424547253554E-06;0,000715072247563564;0
;555;557;10,81471262;-6,19999918853864E-05;-6,18522317381576E-05;0,68015193939209;5,81722916750651E-10;8,86346080935457E-08;-0,498808320469013;4,69131384476332E-06;0,000714795226560852;0
;556;558;10,81671262;-6,19999918853864E-05;-6,18121557636186E-05;0,670819282531738;6,16061015534797E-10;8,86002817424014E-08;-0,498485127125957;4,96823399624836E-06;0,000714518401148398;0
;557;559;10,81871262;-6,19999918853864E-05;-6,18846825091168E-05;0,661612033843994;6,50431388748984E-10;8,85659149692704E-08;-0,499070020234813;5,24541442539503E-06;0,000714241249752181;0
;558;560;10,82071262;-6,19999918853864E-05;-6,18625053903088E-05;0,652904033660889;6,84782308882051E-10;8,85315724493315E-08;-0,49889117250249;5,52243797485525E-06;0,000713964293946222;0
;559;561;10,82271262;-6,19999918853864E-05;-6,18498743278906E-05;0,644506931304932;7,1913783964798E-10;8,84972218449952E-08;-0,498789309095892;5,79949870683855E-06;0,00071368727294351;0
;560;562;10,82471262;-6,19999918853864E-05;-6,18903432041407E-05;0,636216640472412;7,53512634016968E-10;8,84628550718642E-08;-0,499115671001134;6,07671479045942E-06;0,000713410121547292;0
;561;563;10,82671262;-6,19999918853864E-05;-6,18895428488031E-05;0,628299236297607;7,87886544154996E-10;8,84284882987332E-08;-0,499109216522606;6,35392374318545E-06;0,000713132970151074;0
;562;564;10,82871262;-6,19999918853864E-05;-6,18584017502144E-05;0,62067174911499;8,22241317008674E-10;8,83941376943969E-08;-0,498858078630761;6,63097836297317E-06;0,000712855949148362;0
;563;565;10,83071262;-6,19999918853864E-05;-6,18482299614698E-05;0,613178253173828;8,56605058490661E-10;8,83597790056633E-08;-0,498776048076369;6,90810531040855E-06;0,000712578862948897;0
;564;566;10,83271262;-6,19999918853864E-05;-6,18266931269318E-05;0,606006145477295;8,90963305108825E-10;8,8325428401327E-08;-0,498602363926869;7,18518794442601E-06;0,000712301841946185;0
;565;567;10,83471262;-6,19999918853864E-05;-6,1810715124011E-05;0,598982334136963;9,25324646535349E-10;8,82910777969907E-08;-0,498473509064605;7,46229553657539E-06;0,000712024820943473;0
;566;568;10,83671262;-6,19999918853864E-05;-6,18438789388165E-05;0,592160701751709;9,59684724774787E-10;8,82567271926544E-08;-0,498740959184004;7,73939294173215E-06;0,000711747799940761;0
;567;569;10,83871262;-6,19999918853864E-05;-6,18543126620352E-05;0,58549690246582;9,94044360898746E-10;8,82223765883181E-08;-0,498825102113187;8,0164867814415E-06;0,000711470778938049;0
;568;570;10,84071262;-6,19999918853864E-05;-6,18051417404786E-05;0,57914924621582;1,02839711265309E-09;8,81880340683791E-08;-0,498428562423214;8,29352510204102E-06;0,00071119382313209;0
;569;571;10,84271262;-6,19999918853864E-05;-6,18587801000103E-05;0,572707176208496;1,0627523907816E-09;8,81536834640428E-08;-0,498861129838793;8,5705837966258E-06;0,000710916802129378;0
;570;572;10,84471262;-6,19999918853864E-05;-6,18657213635743E-05;0,566543579101563;1,09712143764935E-09;8,81193247753092E-08;-0,49891710777076;8,84775352943021E-06;0,000710639715929913;0
;571;573;10,84671262;-6,19999918853864E-05;-6,18558988207951E-05;0,560555934906006;1,13149452671577E-09;8,80849580021782E-08;-0,49883789371609;9,12495586061103E-06;0,000710362564533695;0
;572;574;10,84871262;-6,19999918853864E-05;-6,18811172898859E-05;0,554685115814209;1,16586231039643E-09;8,80505993134446E-08;-0,499041268466822;9,40211540642282E-06;0,00071008547833423;0
;573;575;10,85071262;-6,19999918853864E-05;-6,18750491412356E-05;0,549019813537598;1,20024310490408E-09;8,80162244559162E-08;-0,498992331784158;9,67937987825867E-06;0,00070980826174126;0
;574;576;10,85271262;-6,19999918853864E-05;-6,18365011177957E-05;0,543582439422607;1,23461354127762E-09;8,79818657671826E-08;-0,498681460627385;9,95656081675498E-06;0,000709531175541795;0
;575;577;10,85471262;-6,19999918853864E-05;-6,18473131908104E-05;0,538145542144775;1,26896932468096E-09;8,79475151628463E-08;-0,4987686547646;1,02336235861368E-05;0,000709254154539083;0
;576;578;10,85671262;-6,19999918853864E-05;-6,18769408902153E-05;0,53285026550293;1,30333698204292E-09;8,79131483897153E-08;-0,499007587824317;1,05107821132493E-05;0,000708977003142865;0
;577;579;10,85871262;-6,19999918853864E-05;-6,1910119256936E-05;0,52762508392334;1,33772106083699E-09;8,78787735321869E-08;-0,499275155297871;1,0788073071266E-05;0,000708699786549895;0
;578;580;10,86171262;-6,19999918853864E-05;-6,18576013948768E-05;0,520182132720947;1,38925972553099E-09;8,78272435834838E-08;-0,498851624152233;1,12037074639596E-05;0,00070828422244745;0
;579;581;10,86471262;-6,19999918853864E-05;-6,1849452322349E-05;0,512900829315186;1,44080293769851E-09;8,77757055503834E-08;-0,498785905825395;1,16193785298267E-05;0,000707868593148253;0
;580;582;10,86771262;-6,19999918853864E-05;-6,18574267718941E-05;0,505860805511475;1,49234412876669E-09;8,77241756016802E-08;-0,498850215902372;1,20350332965056E-05;0,000707453029045808;0
;581;583;10,87071262;-6,19999918853864E-05;-6,18891353951767E-05;0,499083042144775;1,54390477291599E-09;8,76726213997851E-08;-0,499105930606264;1,24508449428709E-05;0,000707037269353105;0
;582;584;10,87371262;-6,19999918853864E-05;-6,18934427620843E-05;0,492538452148438;1,59546895398914E-09;8,76210752822873E-08;-0,499140667436164;1,28666851128156E-05;0,000706621574857155;0
;583;585;10,87671262;-6,19999918853864E-05;-6,19007914792746E-05;0,486184597015381;1,64704778803247E-09;8,75695129959948E-08;-0,499199931284473;1,32826434518748E-05;0,0007062057499677;0
;584;586;10,87971262;-6,19999918853864E-05;-6,1867554904893E-05;0,48005485534668;1,69860350575214E-09;8,75179668784969E-08;-0,498931894394299;1,36984153689689E-05;0,000705790055471749;0
;585;587;10,88271262;-6,19999918853864E-05;-6,18502526776865E-05;0,474123954772949;1,75015227594284E-09;8,74664288453965E-08;-0,498792360303923;1,41141312576035E-05;0,000705374426172552;0
;586;588;10,88571262;-6,19999918853864E-05;-6,19089259998873E-05;0,468309879302979;1,80171582542243E-09;8,74148746435013E-08;-0,499265532257156;1,45299663340519E-05;0,000704958666479849;0
;587;589;10,88871262;-6,19999918853864E-05;-6,18757476331666E-05;0,462780475616455;1,85326383770088E-09;8,73633366104008E-08;-0,498997964783602;1,49456761104909E-05;0,000704543037180652;0
;588;590;10,89171262;-6,19999918853864E-05;-6,18604390183464E-05;0,457366466522217;1,9048247344876E-09;8,7311790492903E-08;-0,498874508212471;1,53614897942548E-05;0,000704127342684702;0
;589;591;10,89471262;-6,19999918853864E-05;-6,19220518274233E-05;0,452040672302246;1,9563868944614E-09;8,72602443754052E-08;-0,499371385705026;1,57773136650113E-05;0,000703711648188752;0
;590;592;10,89771262;-6,19999918853864E-05;-6,18890771875158E-05;0,446957111358643;2,00794829652295E-09;8,72086982579074E-08;-0,499105461189643;1,61931314235722E-05;0,000703295953692802;0
;591;593;10,90171262;-6,19999918853864E-05;-6,18399935774505E-05;0,440486907958984;2,07667022146375E-09;8,71399970492348E-08;-0,498709625624601;1,67473404956754E-05;0,000702741911687378;0
;592;594;10,90571262;-6,19999918853864E-05;-6,18858466623351E-05;0,434139728546143;2,14544242125056E-09;8,70712392497808E-08;-0,499079408567218;1,73019550100852E-05;0,000702187413304684;0
;593;595;10,90971262;-6,19999918853864E-05;-6,18875928921625E-05;0,428045272827148;2,21421891587347E-09;8,70024814503267E-08;-0,499093491065827;1,78566041602699E-05;0,00070163291492199;0
;594;596;10,91371262;-6,19999918853864E-05;-6,18906633462757E-05;0,422079563140869;2,28298303126293E-09;8,69337317352701E-08;-0,499118252792546;1,84111534779268E-05;0,000701078481736049;0
;595;597;10,91771262;-6,19999918853864E-05;-6,18846534052864E-05;0,416459560394287;2,35175422050007E-09;8,6864973935816E-08;-0,499069785526503;1,89657598427425E-05;0,000700523983353355;0
;596;598;10,92171262;-6,19999918853864E-05;-6,19037309661508E-05;0,410999774932861;2,42051757797728E-09;8,67962323051567E-08;-0,499223636823796;1,95203030482039E-05;0,000699969615364167;0
;597;599;10,92571262;-6,19999918853864E-05;-6,18739431956783E-05;0,405747413635254;2,48926400874754E-09;8,67274987588947E-08;-0,498983412868373;2,00747097479641E-05;0,000699415312571731;0
;598;600;10,92971262;-6,19999918853864E-05;-6,1874496168457E-05;0,400547504425049;2,55802231347641E-09;8,66587652126327E-08;-0,498987872326266;2,06292122054549E-05;0,000698861009779296;0
;599;601;10,93471262;-6,19999918853864E-05;-6,19282654952258E-05;0,394298076629639;2,64399583708534E-09;8,65728199844145E-08;-0,49942149592924;2,13225470732688E-05;0,000698167903100117;0
;600;602;10,93971262;-6,19999918853864E-05;-6,19131897110492E-05;0,388397216796875;2,7299802241032E-09;8,64868585874016E-08;-0,49929991702459;2,20159695492194E-05;0,000697474666027432;0
;601;603;10,94471262;-6,19999918853864E-05;-6,18559424765408E-05;0,382748603820801;2,81596941123199E-09;8,64008891059914E-08;-0,498838245778555;2,27094307357419E-05;0,000696781363757995;0
;602;604;10,94971262;-6,19999918853864E-05;-6,19358324911445E-05;0,377022266387939;2,90195986154787E-09;8,63149196245811E-08;-0,499482520089875;2,3402902109257E-05;0,000696088061488557;0
;603;605;10,95471262;-6,19999918853864E-05;-6,18857011431828E-05;0,371769428253174;2,98793515361871E-09;8,62289582275682E-08;-0,499078235025668;2,40962512388606E-05;0,000695394824415873;0
;604;606;10,95971262;-6,19999918853864E-05;-6,19037746218964E-05;0,366527557373047;3,07393671998094E-09;8,61429725773632E-08;-0,499223988886262;2,47898122579108E-05;0,000694701391752929;0
;605;607;10,96471262;-6,19999918853864E-05;-6,19188213022426E-05;0,361401557922363;3,15992338073556E-09;8,6057003095953E-08;-0,499345333082601;2,54832530704481E-05;0,000694008089483492;0
;606;608;10,97071262;-6,19999918853864E-05;-6,1939368606545E-05;0,355531692504883;3,26309064904409E-09;8,59538623545733E-08;-0,499511037149557;2,63152471697104E-05;0,000693176309311075;0
;607;609;10,97671262;-6,19999918853864E-05;-6,1893995734863E-05;0,349873065948486;3,36627838098341E-09;8,58507054443988E-08;-0,499145126894056;2,71474062982533E-05;0,000692344398745152;0
;608;610;10,98271262;-6,19999918853864E-05;-6,1880549765192E-05;0,344295024871826;3,4694524705022E-09;8,57475485342244E-08;-0,499036691654774;2,79794554072758E-05;0,000691512488179229;0
;609;611;10,98871262;-6,19999918853864E-05;-6,19106140220538E-05;0,338905811309814;3,57262908639516E-09;8,56443997084474E-08;-0,499279145339143;2,88115248902835E-05;0,000690680642810059;0
;610;612;10,99471262;-6,19999918853864E-05;-6,19596394244581E-05;0,333515167236328;3,67580292327653E-09;8,55412508826703E-08;-0,499674511487566;2,96435719619075E-05;0,000689848797440889;0
;611;613;11,00071262;-6,19999918853864E-05;-6,19348720647395E-05;0,328390121459961;3,77900556082346E-09;8,54380778037012E-08;-0,499474774715641;3,04758512969634E-05;0,000689016756481461;0
;612;614;11,00771262;-6,19999918853864E-05;-6,18862104602158E-05;0,322615146636963;3,89939714295906E-09;8,53177172959679E-08;-0,499082342421095;3,14467511528956E-05;0,000688046107225547;0
;613;615;11,01371262;-6,19999918853864E-05;-6,19265338173136E-05;0,317564487457275;4,00259093819639E-09;8,52145523013961E-08;-0,499407530784787;3,22789591790031E-05;0,000687214131462872;0
;614;616;11,02071262;-6,19999918853864E-05;-6,19538623141125E-05;0,311846256256104;4,1229959101151E-09;8,50941837092655E-08;-0,499627921888004;3,32499670170573E-05;0,000686243417010205;0
;615;617;11,02771262;-6,19999918853864E-05;-6,19353959336877E-05;0,306305885314941;4,24341477709176E-09;8,49737908639428E-08;-0,499478999465223;3,42210869120303E-05;0,00068527250696728;0
;616;618;11,03471262;-6,19999918853864E-05;-6,19052007095888E-05;0,300833225250244;4,36380155911643E-09;8,48534303562095E-08;-0,499235489593458;3,51919480573906E-05;0,000684301857711367;0
;617;619;11,04171262;-6,19999918853864E-05;-6,19476777501404E-05;0,295394420623779;4,48422573147885E-09;8,47330294264894E-08;-0,4995780463721;3,61631107377326E-05;0,000683330882471689;0
;618;620;11,04871262;-6,19999918853864E-05;-6,19004422333091E-05;0,29010009765625;4,60462817702339E-09;8,46126446655641E-08;-0,499197114784751;3,71340982018015E-05;0,000682360037625517;0
;619;621;11,05571262;-6,19999918853864E-05;-6,19384372839704E-05;0,284736156463623;4,7250301172931E-09;8,44922599046388E-08;-0,499503526483632;3,81050815910733E-05;0,000681389192779345;0
;620;622;11,06271262;-6,19999918853864E-05;-6,19554921286181E-05;0,279434680938721;4,84545530020518E-09;8,43718670593161E-08;-0,499641065553371;3,90762524210095E-05;0,00068041828273642;0
;621;623;11,06971262;-6,19999918853864E-05;-6,18891062913463E-05;0,274336338043213;4,96587138817025E-09;8,42514742139934E-08;-0,499105695897954;4,00473499045988E-05;0,000679447372693495;0
;622;624;11,07671262;-6,19999918853864E-05;-6,19257189100608E-05;0,269127368927002;5,08626726514194E-09;8,41311056218627E-08;-0,499400958952103;4,1018284396306E-05;0,000678476658240829;0
;623;625;11,08371262;-6,19999918853864E-05;-6,19762722635642E-05;0,263731479644775;5,20672478564342E-09;8,40106723545533E-08;-0,499808647286808;4,19897160132534E-05;0,00067750542221414;0
;624;626;11,09171262;-6,19999918853864E-05;-6,19413185631856E-05;0,258028507232666;5,3443641768859E-09;8,38730597428771E-08;-0,499526762606336;4,30997111039185E-05;0,000676395643087718;0
;625;627;11,09871262;-6,19999918853864E-05;-6,19490310782567E-05;0,25272798538208;5,46480047584434E-09;8,37526426443623E-08;-0,499588960308521;4,40709715793898E-05;0,000675424537454535;0
;626;628;11,10571262;-6,19999918853864E-05;-6,19493948761374E-05;0,24764347076416;5,58524233282595E-09;8,36322255458476E-08;-0,499591894162398;4,50422768776287E-05;0,000674453431821351;0
;627;629;11,11271262;-6,19999918853864E-05;-6,19579659542069E-05;0,242435932159424;5,70571147464863E-09;8,35117841941408E-08;-0,499661015759733;4,60138022149083E-05;0,00067348213059791;0
;628;630;11,11971262;-6,19999918853864E-05;-6,19051861576736E-05;0,23735237121582;5,82613312063687E-09;8,33913751800234E-08;-0,499235372239303;4,69849445212651E-05;0,000672511090161479;0
;629;631;11,12671262;-6,19999918853864E-05;-6,18932390352711E-05;0,23216724395752;5,94654213475426E-09;8,32709985034954E-08;-0,499139024477993;4,79559849576956E-05;0,00067154031051206;0
;630;632;11,13371262;-6,19999918853864E-05;-6,19378697592765E-05;0,22688102722168;6,06697489678886E-09;8,3150589489378E-08;-0,499498949671585;4,89272169095875E-05;0,000670569270075629;0
;631;633;11,14071262;-6,19999918853864E-05;-6,19559141341597E-05;0,221618175506592;6,18740210080028E-09;8,30301966440554E-08;-0,499644468823868;4,98984040387119E-05;0,000669598360032704;0
;632;634;11,14771262;-6,19999918853864E-05;-6,19418569840491E-05;0,216357231140137;6,30784597888123E-09;8,29097795455406E-08;-0,499531104710073;5,0869725636139E-05;0,000668627254399521;0
;633;635;11,15471262;-6,19999918853864E-05;-6,19262864347547E-05;0,211136341094971;6,42828935168735E-09;8,27893705314232E-08;-0,499405535764151;5,1841043158769E-05;0,00066765621396309;0
;634;636;11,16171262;-6,19999918853864E-05;-6,19297934463248E-05;0,205763816833496;6,54871908207295E-09;8,26689776861005E-08;-0,499433818115522;5,28122506618786E-05;0,000666685303920166;0
;635;637;11,16871262;-6,19999918853864E-05;-6,19676284259185E-05;0,200389862060547;6,66915538103139E-09;8,25485686719831E-08;-0,499738938918698;5,37835111373499E-05;0,000665714263483735;0
;636;638;11,17571262;-6,19999918853864E-05;-6,19141210336238E-05;0,195102691650391;6,789594206364E-09;8,24281515734684E-08;-0,499307427690515;5,47547919868064E-05;0,000664743157850552;0
;637;639;11,18271262;-6,19999918853864E-05;-6,19801139691845E-05;0,189493179321289;6,91005223214031E-09;8,23077102217616E-08;-0,499839628783746;5,57262276785509E-05;0,00066377185662711;0
;638;640;11,18971262;-6,19999918853864E-05;-6,19687052676454E-05;0,184145450592041;7,03053501638351E-09;8,21872527012601E-08;-0,499747623126173;5,66978630353509E-05;0,000662800425010162;0
;639;641;11,19671262;-6,19999918853864E-05;-6,19328493485227E-05;0,17858362197876;7,15097990501413E-09;8,20668356027454E-08;-0,499458462488086;5,7669192782372E-05;0,000661829319376979;0
;640;642;11,20371262;-6,19999918853864E-05;-6,19150378042832E-05;0,173093795776367;7,27145814178382E-09;8,19463861666413E-08;-0,499314821002284;5,86407914659986E-05;0,000660857952956784;0
;641;643;11,21071262;-6,19999918853864E-05;-6,1927770730108E-05;0,167459011077881;7,39191465173563E-09;8,18259528993319E-08;-0,499417505887968;5,96122149333519E-05;0,000659886716930096;0
;642;644;11,21671262;-6,19999918853864E-05;-6,20047358097509E-05;0,162432670593262;7,49516958522791E-09;8,17227232295813E-08;-0,50003819201412;6,04449160099025E-05;0,000659054219593397;0
;643;645;11,22371262;-6,19999918853864E-05;-6,19565980741754E-05;0,156918048858643;7,61563367430224E-09;8,16022980466692E-08;-0,499649984469157;6,14164005992116E-05;0,000658083048763461;0
;644;646;11,23071262;-6,19999918853864E-05;-6,19490165263414E-05;0,151119232177734;7,73610028975074E-09;8,14818566949624E-08;-0,499588842954366;6,2387905562506E-05;0,00065711174754002;0
;645;647;11,23671262;-6,19999918853864E-05;-6,19912607362494E-05;0,146079540252686;7,83937290786222E-09;8,13786027720198E-08;-0,499929522066527;6,32207492569534E-05;0,000656279054613063;0
;646;648;11,24371262;-6,19999918853864E-05;-6,19940547039732E-05;0,140264511108398;7,95982284924119E-09;8,12581695047104E-08;-0,4999520540643;6,41921197519451E-05;0,000655307818586374;0
;647;649;11,25071262;-6,19999918853864E-05;-6,19719212409109E-05;0,134396553039551;8,08027178007049E-09;8,11377443217983E-08;-0,499773558394443;6,51634820973426E-05;0,000654336647756438;0
;648;650;11,25771262;-6,19999918853864E-05;-6,19709608145058E-05;0,128457546234131;8,20074092189316E-09;8,10173110544889E-08;-0,499765813020208;6,61350074346222E-05;0,000653365411729749;0
;649;651;11,26371262;-6,19999918853864E-05;-6,19455531705171E-05;0,123310565948486;8,30399029736226E-09;8,09140813847383E-08;-0,49956091266546;6,69676636884053E-05;0,000652532914393051;0
;650;652;11,26971262;-6,19999918853864E-05;-6,19058846496046E-05;0,118224620819092;8,40722047238766E-09;8,08108678837824E-08;-0,499241005238746;6,78001650999005E-05;0,000651700547449858;0
;651;653;11,27571262;-6,19999918853864E-05;-6,19304773863405E-05;0,112979412078857;8,51045317378723E-09;8,07076543828266E-08;-0,49943933376081;6,86326868853809E-05;0,000650868180506666;0
;652;654;11,28171262;-6,19999918853864E-05;-6,19369820924476E-05;0,107624053955078;8,61367880133912E-09;8,06044570506654E-08;-0,499491791068126;6,94651516237026E-05;0,000650035943956979;0
;653;655;11,28771262;-6,19999918853864E-05;-6,1929298681207E-05;0,102343082427979;8,71691958713604E-09;8,05012354653122E-08;-0,49942982807425;7,02977386059358E-05;0,000649203511817034;0
;654;656;11,29371262;-6,19999918853864E-05;-6,19064812781289E-05;0,0970487594604492;8,82017249952898E-09;8,03980057955616E-08;-0,499245816759104;7,11304233832982E-05;0,000648371014480336;0
;655;657;11,29971262;-6,19999918853864E-05;-6,19840720901266E-05;0,0914793014526367;8,92342642247159E-09;8,0294776125811E-08;-0,499871549113924;7,19631163102548E-05;0,000647538517143637;0
;656;658;11,30571262;-6,19999918853864E-05;-6,19626080151647E-05;0,0861129760742188;9,02666215552017E-09;8,01915545404578E-08;-0,499698451735199;7,27956625445175E-05;0,000646706085003692;0
;657;659;11,31171262;-6,19999918853864E-05;-6,19814818492159E-05;0,0805659294128418;9,12994336330384E-09;8,00882925331179E-08;-0,499850660074322;7,36285755105148E-05;0,000645873326879983;0
;658;660;11,31771262;-6,19999918853864E-05;-6,19462807662785E-05;0,075075626373291;9,23317707525307E-09;7,99850709477646E-08;-0,499566780373214;7,44611054455893E-05;0,000645040894740037;0
;659;661;11,32371262;-6,19999918853864E-05;-6,19437487330288E-05;0,0695614814758301;9,33642190324867E-09;7,98818493624114E-08;-0,499546360750232;7,52937250261989E-05;0,000644208462600092;0
;660;662;11,32971262;-6,19999918853864E-05;-6,1931466916576E-05;0,0639338493347168;9,43964045695288E-09;7,97786439458529E-08;-0,499447313843355;7,61261327173619E-05;0,000643376160853653;0
;661;663;11,33571262;-6,19999918853864E-05;-6,19097554590553E-05;0,0583043098449707;9,54287720055112E-09;7,96754142761024E-08;-0,499272221443994;7,69586871012187E-05;0,000642543663516954;0
;662;664;11,34171262;-6,19999918853864E-05;-6,18998165009543E-05;0,05267333984375;9,64612000744738E-09;7,95721926907491E-08;-0,499192068556083;7,77912903826402E-05;0,000641711231377009;0
;663;665;11,34771262;-6,19999918853864E-05;-6,1946630012244E-05;0,0468401908874512;9,749376962039E-09;7,94689549366012E-08;-0,499569596872935;7,8624007758379E-05;0,000640878668843558;0
;664;666;11,35371262;-6,19999918853864E-05;-6,19653728790581E-05;0,0411152839660645;9,85259349464387E-09;7,93657495200427E-08;-0,499720749024662;7,94563991503538E-05;0,000640046367097119;0
;665;667;11,35971262;-6,19999918853864E-05;-6,19618367636576E-05;0,0354065895080566;9,95587369187787E-09;7,92624875127027E-08;-0,499692231964981;8,0289303966757E-05;0,000639213608973409;0
;666;668;11,36571262;-6,19999918853864E-05;-6,19858037680387E-05;0,0295524597167969;1,00591296359198E-08;7,91592659273495E-08;-0,499885514258377;8,11220131929017E-05;0,000638381176833464;0
;667;669;11,37171262;-6,19999918853864E-05;-6,19473721599206E-05;0,0239415168762207;1,01623906327101E-08;7,90560200888043E-08;-0,499575581934844;8,1954763167017E-05;0,00063754854910326;0
;668;670;11,37771262;-6,19999918853864E-05;-6,19507918599993E-05;0,0182557106018066;1,02656617349971E-08;7,89527661658617E-08;-0,499603160161285;8,27875946370733E-05;0,000636715856176304;0
;669;671;11,38371262;-6,19999918853864E-05;-6,19937927694991E-05;0,0124959945678711;1,03689378900324E-08;7,88495041585217E-08;-0,499949941689509;8,36204668551001E-05;0,000635883098052594;0
;670;672;11,38971262;-6,19999918853864E-05;-6,19336351519451E-05;0,00704050064086914;1,04721726125313E-08;7,87462825731685E-08;-0,49946479961246;8,44530049397687E-05;0,000635050665912649;0
;671;673;11,39571262;-6,19999918853864E-05;-6,19601487414911E-05;0,00141477584838867;1,0575450788666E-08;7,86430205658285E-08;-0,499678618882993;8,52858934569837E-05;0,00063421790778894;0
;672;674;11,39771262;-6,19999918853864E-05;-6,19418424321339E-05;-0,000420570373535156;1,06098640470817E-08;7,86086133707108E-08;-0,499530987355918;8,55634197345301E-05;0,000633940430408958;0
;673;675;11,39871262;-6,19999918853864E-05;-6,19281636318192E-05;-0,00130653381347656;1,06270656235413E-08;7,85914178575493E-08;-0,499420674450155;8,57021421253327E-05;0,00063380175691572;0
;674;676;12,31771262;-6,19999918853864E-05;-6,17703044554219E-05;0,969353675842285;1,49995443226519E-11;9,43679010055752E-08;-0,498147616575983;1,2096406711816E-07;0,000761031459722381;0
;675;677;12,31871262;-6,19999918853864E-05;-6,18156482232735E-05;0,947056293487549;3,21705546153023E-11;9,43507378300031E-08;-0,498513292123173;2,59439956575019E-07;0,000760893047016154;0
;676;678;12,31971262;-6,19999918853864E-05;-6,17963232798502E-05;0,929098129272461;4,93361953759732E-11;9,4333574654431E-08;-0,498357445805243;3,97872543354623E-07;0,000760754634309927;0
;677;679;12,32071262;-6,19999918853864E-05;-6,17712357779965E-05;0,913457870483398;6,64948629491846E-11;9,43164195632562E-08;-0,498155127241907;5,36248894751489E-07;0,000760616286800453;0
;678;680;12,32171262;-6,19999918853864E-05;-6,18073536315933E-05;0,899400234222412;8,36635649648088E-11;9,42992563876841E-08;-0,498446400254785;6,74706169071038E-07;0,000760477874094226;0
;679;681;12,32271262;-6,19999918853864E-05;-6,1820013797842E-05;0,8866286277771;1,00835788114435E-10;9,42820851277146E-08;-0,498548498369693;8,13191839632537E-07;0,000760339396191247;0
;680;682;12,32371262;-6,19999918853864E-05;-6,18388730799779E-05;0,874777793884277;1,18013245595547E-10;9,42649138677451E-08;-0,498700589354661;9,51719722544735E-07;0,000760200918288267;0
;681;683;12,32471262;-6,19999918853864E-05;-6,18073099758476E-05;0,863829612731934;1,35181939716252E-10;9,4247750692173E-08;-0,498446048192319;1,09017693319558E-06;0,00076006250558204;0
;682;684;12,32571262;-6,19999918853864E-05;-6,1887432821095E-05;0,853304862976074;1,52372889614425E-10;9,42305632634088E-08;-0,499092200170121;1,22881362592278E-06;0,000759923897285555;0
;683;685;12,32671262;-6,19999918853864E-05;-6,18172489339486E-05;0,843647003173828;1,6954433906196E-10;9,42133920034394E-08;-0,49852620108023;1,36729305695129E-06;0,000759785419382576;0
