Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;45;45;336,38285921;3,74999980015985;11383,7328722352;11483,3006614298;82,4494602888921;1508,91350792048
;46;46;336,85263985;3,15789458725416;12706,9450150199;12743,4381921191;85,6628558787623;963,724722947467
;47;47;337,40003761;2,49999986677324;14574,6947254689;14743,659206969;81,3174292872516;2225,70448861218
;48;48;338,03110573;1,99999982236431;18455,6615004532;18621,0237600753;82,3585465936366;2476,10267436133
;49;49;338,78047173;1,5789471159914;22290,0344363984;22595,7127248409;80,5648735821927;3704,13260665843
;50;50;339,68056477;1,24999993338662;24816,8599605424;25921,3384202806;73,214209454633;7485,93662794051
;51;51;340,76670101;0,999999733546472;34580,4821841274;34705,2252687107;85,1406452431674;2939,88313801824
;52;52;352,84760979;0,794328163631598;45785,138396923;46134,8652504271;82,9406905003215;5669,82307040289
;53;53;355,45843505;0,630957334661811;56196,0787379116;56630,2145513973;82,9008856494047;6998,70949673777
;54;54;358,44259459;0,501187006056222;70036,6910426521;70739,6720627544;81,9157782266414;9948,02047354757
;55;55;361,89759069;0,398107149667568;86608,9555881906;87492,6001135608;81,8500121480356;12403,3820611266
;56;56;365,93477669;0,316227757014633;105796,780432558;107066,981757324;81,1656128726632;16443,2306049703
;57;57;370,70658705;0,251188582572927;130572,952675335;132658,567613589;79,8267978037092;23430,7402984577
;58;58;376,41456189;0,199526085755936;159747,644532697;163072,54002724;78,4101746758514;32761,9196200531
;59;59;383,30233763;0,158489045074078;194286,996278664;198955,622328444;77,5632474169353;42847,4355488501
;60;60;391,67948989;0,125892186330241;239059,530794039;246219,522163903;76,1486940084488;58945,6854329019
;61;61;401,91575929;0,0999996536104142;286679,483528152;294776,721218772;76,5395783265405;68616,2451356972
