Filename;Index;DataIndex;Time (s);Frequency (Hz);-Z'' (Ω);Z (Ω);-Phase (°);Z' (Ω)
;38;38;335,13049172;20;202,254512516399;245,203581892355;55,5725996585591;138,628672141064
;39;39;335,41527812;17,1428568383388;223,971033461378;270,104594796259;56,0167613182819;150,975058537143
;40;40;335,69185808;12;282,675703308319;336,754744161482;57,0779957418177;183,025147109387
;41;41;335,95993096;9,99999982236431;319,682156992096;377,51443561715;57,8661438072086;200,79957071721
;42;42;336,24526584;8,57142841916941;353,541485500228;413,687855662104;58,7165978362047;214,816340050289
;43;43;336,56419124;5,99999982236432;452,711849873103;518,378750133023;60,8470669120575;252,524275217153
;44;44;336,92603704;4,99999973354647;516,860796817474;585,43720475956;61,9896673331977;274,939334090073
;45;45;337,33933536;3,74999980015985;644,874179029175;714,568280079913;64,4842412938662;307,806952679456
;46;46;337,80971604;3,15789458725416;734,563869488403;808,266051831255;65,3420283835682;337,209033368191
;47;47;338,3484138;2,49999986677324;888,492263368586;965,089048366667;67,0187128035355;376,800171458887
;48;48;338,98918192;1,99999982236431;1065,69427401176;1143,49377851441;68,7429607504466;414,576574156935
;49;49;339,73854792;1,5789471159914;1291,48147064419;1367,53716533473;70,8014888679303;449,703802023594
;50;50;340,63984096;1,24999993338662;1592,55158536715;1669,15079967674;72,5748306129191;499,843815612515
;51;51;341,7266772;0,999999733546472;1916,02566537637;1996,38181424326;73,6885344234888;560,701344621373
;52;52;348,92373498;0,794328163631598;2354,81721936906;2435,48502337077;75,2122846484127;621,629441408871
;53;53;359,8196398;0,630957334661811;2889,37562788985;2973,69204026133;76,323428485098;703,102290758431
;54;54;375,50775214;0,501187006056222;3543,83291527696;3631,63573833882;77,3753415813992;793,742026466616
;55;55;378,96974824;0,398107149667568;4355,79680011789;4449,80889419611;78,201510449949;909,853521699772
;56;56;383,00773424;0,316227757014633;5368,82822158126;5469,47926271885;78,9911479263093;1044,45532813239
;57;57;387,77994464;0,251188582572927;6616,42006228702;6726,94462171089;79,5994926407321;1214,40088229995
;58;58;393,48791948;0,199526085755936;8171,55643081361;8296,4460756004;80,0459204255857;1434,11400640746
;59;59;400,37669518;0,158489045074078;10085,5304528481;10227,7443504078;80,4341573234669;1699,65584221395
;60;60;408,75324748;0,125892186330241;12449,3093587618;12613,6028184274;80,7423508907053;2029,20490608609
;61;61;418,99651684;0,0999996536104142;15428,8770190057;15619,880315323;81,0306130597176;2435,24434039247
